time	V(vin)	V(vout)
4.756907557592124e-003	-9.990583e-003	-4.018462e-005
4.776438807592123e-003	-9.862338e-003	-3.983962e-005
4.795970057592123e-003	-9.585754e-003	-3.862283e-005
4.815501307592123e-003	-9.164992e-003	-3.655256e-005
4.835032557592122e-003	-8.606379e-003	-3.365996e-005
4.854563807592122e-003	-7.918318e-003	-2.998852e-005
4.874095057592121e-003	-7.111159e-003	-2.559346e-005
4.893626307592121e-003	-6.197041e-003	-2.054091e-005
4.913157557592121e-003	-5.189714e-003	-1.490684e-005
4.932688807592120e-003	-4.104329e-003	-8.776003e-006
4.952220057592120e-003	-2.957210e-003	-2.240611e-006
4.971751307592119e-003	-1.765613e-003	4.601038e-006
4.991282557592119e-003	-5.474592e-004	1.164604e-005
5.010813807592118e-003	6.789289e-004	1.878843e-005
5.030345057592118e-003	1.895105e-003	2.592078e-005
5.049876307592118e-003	3.082778e-003	3.293582e-005
5.069407557592117e-003	4.224082e-003	3.972802e-005
5.088938807592117e-003	5.301852e-003	4.619523e-005
5.108470057592116e-003	6.299878e-003	5.224019e-005
5.128001307592116e-003	7.203147e-003	5.777195e-005
5.147532557592116e-003	7.998074e-003	6.270733e-005
5.167063807592115e-003	8.672704e-003	6.697209e-005
5.186595057592115e-003	9.216887e-003	7.050208e-005
5.206126307592114e-003	9.622440e-003	7.324421e-005
5.225657557592114e-003	9.883262e-003	7.515724e-005
5.245188807592113e-003	9.995432e-003	7.621238e-005
5.264720057592113e-003	9.957260e-003	7.639379e-005
5.284251307592113e-003	9.769321e-003	7.569871e-005
5.303782557592112e-003	9.434444e-003	7.413761e-005
5.323313807592112e-003	8.957663e-003	7.173396e-005
5.342845057592111e-003	8.346151e-003	6.852392e-005
5.362376307592111e-003	7.609105e-003	6.455578e-005
5.381907557592111e-003	6.757610e-003	5.988922e-005
5.401438807592110e-003	5.804476e-003	5.459442e-005
5.420970057592110e-003	4.764036e-003	4.875103e-005
5.440501307592109e-003	3.651941e-003	4.244693e-005
5.460032557592109e-003	2.484917e-003	3.577695e-005
5.479563807592108e-003	1.280518e-003	2.884141e-005
5.499095057592108e-003	5.685890e-005	2.174462e-005
5.518626307592108e-003	-1.167656e-003	1.459332e-005
5.538157557592107e-003	-2.374608e-003	7.495088e-006
5.557688807592107e-003	-3.545843e-003	5.566765e-007
5.577220057592106e-003	-4.663746e-003	-6.117551e-006
5.596751307592106e-003	-5.711502e-003	-1.242721e-005
5.616282557592106e-003	-6.673351e-003	-1.827739e-005
5.635813807592105e-003	-7.534828e-003	-2.358012e-005
5.655345057592105e-003	-8.282972e-003	-2.825561e-005
