time	V(vin)	V(vout)
2.663781629900330e-004	5.593904e-003	-6.196965e-003
2.673039442400330e-004	6.479558e-003	-6.080145e-003
2.682297254900329e-004	7.285104e-003	-5.887629e-003
2.691555067400329e-004	8.000582e-003	-5.621829e-003
2.700812879900328e-004	8.617148e-003	-5.286061e-003
2.710070692400328e-004	9.127177e-003	-4.884513e-003
2.719328504900327e-004	9.524366e-003	-4.422186e-003
2.728586317400327e-004	9.803803e-003	-3.904834e-003
2.737844129900326e-004	9.962033e-003	-3.338891e-003
2.747101942400326e-004	9.997101e-003	-2.731392e-003
2.756359754900325e-004	9.908572e-003	-2.089887e-003
2.765617567400325e-004	9.697542e-003	-1.422343e-003
2.774875379900324e-004	9.366618e-003	-7.370480e-004
2.784133192400324e-004	8.919893e-003	-4.250922e-005
2.793391004900323e-004	8.362889e-003	6.526560e-004
2.802648817400323e-004	7.702494e-003	1.339825e-003
2.811906629900322e-004	6.946871e-003	2.010476e-003
2.821164442400322e-004	6.105362e-003	2.656295e-003
2.830422254900321e-004	5.188371e-003	3.269280e-003
2.839680067400321e-004	4.207235e-003	3.841837e-003
2.848937879900320e-004	3.174084e-003	4.366875e-003
2.858195692400320e-004	2.101692e-003	4.837896e-003
2.867453504900319e-004	1.003315e-003	5.249072e-003
2.876711317400319e-004	-1.074652e-004	5.595320e-003
2.885969129900318e-004	-1.216917e-003	5.872361e-003
2.895226942400318e-004	-2.311324e-003	6.076779e-003
2.904484754900317e-004	-3.377155e-003	6.206054e-003
2.913742567400317e-004	-4.401234e-003	6.258602e-003
2.923000379900316e-004	-5.370900e-003	6.233788e-003
2.932258192400316e-004	-6.274164e-003	6.131937e-003
2.941516004900315e-004	-7.099859e-003	5.954329e-003
2.950773817400315e-004	-7.837777e-003	5.703180e-003
2.960031629900314e-004	-8.478795e-003	5.381619e-003
2.969289442400314e-004	-9.014988e-003	4.993645e-003
2.978547254900313e-004	-9.439726e-003	4.544079e-003
2.987805067400313e-004	-9.747759e-003	4.038506e-003
2.997062879900312e-004	-9.935279e-003	3.483200e-003
3.006320692400312e-004	-9.999966e-003	2.885051e-003
3.015578504900311e-004	-9.941022e-003	2.251477e-003
3.024836317400311e-004	-9.759175e-003	1.590336e-003
3.034094129900310e-004	-9.456673e-003	9.098217e-004
3.043351942400310e-004	-9.037256e-003	2.183675e-004
3.052609754900309e-004	-8.506110e-003	-4.754596e-004
3.061867567400309e-004	-7.869801e-003	-1.163066e-003
3.071125379900308e-004	-7.136195e-003	-1.835936e-003
3.080383192400308e-004	-6.314363e-003	-2.485740e-003
3.089641004900307e-004	-5.414466e-003	-3.104434e-003
3.092726942400307e-004	-5.099050e-003	-3.302416e-003
3.101984754900307e-004	-4.112518e-003	-3.867802e-003
3.111242567400306e-004	-3.075143e-003	-4.384980e-003
3.120500379900306e-004	-1.999748e-003	-4.847554e-003
3.129758192400305e-004	-8.996311e-004	-5.249806e-003
3.139016004900305e-004	2.116088e-004	-5.586767e-003
3.148273817400304e-004	1.320232e-003	-5.854276e-003
3.157531629900304e-004	2.412534e-003	-6.049455e-003
3.160000000000000e-004	2.699283e-003	-6.090458e-003
