time	V(vin)	V(vout)
1.863934383874163e-004	-9.998185e-003	7.121556e-003
1.870789852624164e-004	-9.917047e-003	7.755891e-003
1.877645321374164e-004	-9.716383e-003	8.295912e-003
1.884500790124164e-004	-9.398613e-003	8.735112e-003
1.891356258874165e-004	-8.967565e-003	9.068206e-003
1.898211727624165e-004	-8.428437e-003	9.291198e-003
1.905067196374165e-004	-7.787724e-003	9.401427e-003
1.911922665124166e-004	-7.053149e-003	9.397593e-003
1.918778133874166e-004	-6.233567e-003	9.279784e-003
1.925633602624166e-004	-5.338854e-003	9.049463e-003
1.932489071374167e-004	-4.379794e-003	8.709458e-003
1.939344540124167e-004	-3.367947e-003	8.263920e-003
1.946200008874167e-004	-2.315508e-003	7.718282e-003
1.953055477624168e-004	-1.235161e-003	7.079183e-003
1.959910946374168e-004	-1.399274e-004	6.354394e-003
1.966766415124169e-004	9.569928e-004	5.552720e-003
1.973621883874169e-004	2.042379e-003	4.683898e-003
1.980477352624169e-004	3.103149e-003	3.758473e-003
1.987332821374170e-004	4.126518e-003	2.787675e-003
1.994188290124170e-004	5.100153e-003	1.783279e-003
2.001043758874170e-004	6.012318e-003	7.574674e-004
2.007899227624171e-004	6.852020e-003	-2.773207e-004
2.014754696374171e-004	7.609137e-003	-1.308540e-003
2.021610165124171e-004	8.274545e-003	-2.323689e-003
2.028465633874172e-004	8.840224e-003	-3.310464e-003
2.035321102624172e-004	9.299356e-003	-4.256904e-003
2.042176571374172e-004	9.646407e-003	-5.151538e-003
2.049032040124173e-004	9.877195e-003	-5.983524e-003
2.055887508874173e-004	9.988938e-003	-6.742778e-003
2.062742977624173e-004	9.980288e-003	-7.420097e-003
2.069598446374174e-004	9.851352e-003	-8.007270e-003
2.076453915124174e-004	9.603682e-003	-8.497179e-003
2.083309383874175e-004	9.240263e-003	-8.883882e-003
2.090164852624175e-004	8.765476e-003	-9.162687e-003
2.097020321374175e-004	8.185043e-003	-9.330204e-003
2.103875790124176e-004	7.505959e-003	-9.384396e-003
2.110731258874176e-004	6.736410e-003	-9.324593e-003
2.117586727624176e-004	5.885670e-003	-9.151506e-003
2.124442196374177e-004	4.963993e-003	-8.867216e-003
2.131297665124177e-004	3.982487e-003	-8.475151e-003
2.138153133874177e-004	2.952983e-003	-7.980041e-003
2.145008602624178e-004	1.887887e-003	-7.387865e-003
2.151864071374178e-004	8.000377e-004	-6.705774e-003
2.158719540124178e-004	-2.974541e-004	-5.942012e-003
2.165575008874179e-004	-1.391361e-003	-5.105807e-003
2.172430477624179e-004	-2.468498e-003	-4.207266e-003
2.179285946374179e-004	-3.515884e-003	-3.257252e-003
2.186141415124180e-004	-4.520894e-003	-2.267250e-003
2.192996883874180e-004	-5.471417e-003	-1.249231e-003
2.199852352624180e-004	-6.355995e-003	-2.155061e-004
2.206707821374181e-004	-7.163967e-003	8.214221e-004
2.213563290124181e-004	-7.885595e-003	1.849010e-003
2.220418758874182e-004	-8.512182e-003	2.854826e-003
2.227274227624182e-004	-9.036177e-003	3.826699e-003
2.234129696374182e-004	-9.451262e-003	4.752866e-003
2.240985165124183e-004	-9.752436e-003	5.622115e-003
2.247840633874183e-004	-9.936068e-003	6.423921e-003
2.254696102624183e-004	-9.999946e-003	7.148570e-003
2.261551571374184e-004	-9.943299e-003	7.787281e-003
2.268407040124184e-004	-9.766811e-003	8.332308e-003
