time	V(vin)	V(vout)
2.857401140674437e-004	3.899350e-003	-8.520134e-003
2.861356218799437e-004	3.461327e-003	-9.723934e-003
2.865311296924437e-004	3.016082e-003	-1.090556e-002
2.869266375049437e-004	2.563614e-003	-1.206500e-002
2.873221453174438e-004	2.103924e-003	-1.320226e-002
2.877176531299437e-004	1.637012e-003	-1.431734e-002
2.880692156299438e-004	1.219257e-003	-1.528023e-002
2.884207781299437e-004	8.011961e-004	-1.621236e-002
2.887723406299438e-004	3.828293e-004	-1.711375e-002
2.891239031299438e-004	-3.584334e-005	-1.798440e-002
2.894754656299438e-004	-4.548218e-004	-1.882429e-002
2.898270281299438e-004	-8.741062e-004	-1.963344e-002
2.901785906299438e-004	-1.293696e-003	-2.041183e-002
2.906619890674438e-004	-1.868792e-003	-2.142470e-002
2.911453875049439e-004	-2.433048e-003	-2.235843e-002
2.916287859424439e-004	-2.986464e-003	-2.321301e-002
2.921121843799439e-004	-3.529040e-003	-2.398846e-002
2.925955828174439e-004	-4.060775e-003	-2.468477e-002
2.930789812549439e-004	-4.581671e-003	-2.530195e-002
2.935623796924439e-004	-5.091727e-003	-2.583998e-002
2.944852312549439e-004	-6.008298e-003	-2.661056e-002
2.954080828174440e-004	-6.851825e-003	-2.705261e-002
2.963309343799440e-004	-7.612053e-003	-2.715991e-002
2.968582781299440e-004	-8.008533e-003	-2.706655e-002
2.973856218799440e-004	-8.370021e-003	-2.686638e-002
2.979129656299441e-004	-8.696518e-003	-2.655937e-002
