time	V(vin)	V(vout)
2.653494890674430e-004	-4.763820e-003	1.143417e-002
2.657449968799431e-004	-5.216545e-003	1.023881e-002
2.661405046924431e-004	-5.653308e-003	9.020112e-003
2.665360125049431e-004	-6.074109e-003	7.778070e-003
2.669315203174431e-004	-6.478948e-003	6.512686e-003
2.673270281299431e-004	-6.867825e-003	5.223961e-003
2.677225359424431e-004	-7.240741e-003	3.911893e-003
2.681180437549431e-004	-7.593077e-003	2.587743e-003
2.685135515674432e-004	-7.922625e-003	1.264311e-003
2.689090593799431e-004	-8.229386e-003	-5.840435e-005
2.693045671924432e-004	-8.513358e-003	-1.380402e-003
2.697000750049432e-004	-8.774543e-003	-2.701681e-003
2.700955828174432e-004	-9.012939e-003	-4.022244e-003
2.704910906299432e-004	-9.228548e-003	-5.342088e-003
2.714139421924432e-004	-9.628434e-003	-8.344593e-003
2.723367937549433e-004	-9.885392e-003	-1.123273e-002
2.732596453174433e-004	-9.995610e-003	-1.396448e-002
2.741824968799433e-004	-9.957451e-003	-1.649999e-002
2.751053484424433e-004	-9.771481e-003	-1.880216e-002
2.760282000049434e-004	-9.440462e-003	-2.083719e-002
2.769510515674434e-004	-8.969306e-003	-2.257510e-002
2.778739031299434e-004	-8.365007e-003	-2.399013e-002
2.787967546924435e-004	-7.636536e-003	-2.506117e-002
2.797196062549435e-004	-6.794707e-003	-2.577206e-002
2.806424578174435e-004	-5.852017e-003	-2.611181e-002
2.815653093799435e-004	-4.822457e-003	-2.607483e-002
2.824881609424436e-004	-3.721311e-003	-2.566096e-002
2.834110125049436e-004	-2.564926e-003	-2.487554e-002
2.843338640674436e-004	-1.370466e-003	-2.372929e-002
2.852567156299437e-004	-1.556630e-004	-2.223821e-002
2.861795671924437e-004	1.061451e-003	-2.042333e-002
2.871024187549437e-004	2.262808e-003	-1.831042e-002
2.880252703174437e-004	3.430576e-003	-1.592963e-002
2.889481218799438e-004	4.547420e-003	-1.331506e-002
2.893436296924438e-004	5.009209e-003	-1.212382e-002
2.897391375049438e-004	5.454422e-003	-1.090790e-002
2.901346453174438e-004	5.883060e-003	-9.667303e-003
2.905301531299438e-004	6.295123e-003	-8.402027e-003
2.909256609424438e-004	6.690611e-003	-7.112074e-003
2.913211687549439e-004	7.069523e-003	-5.797441e-003
2.917166765674439e-004	7.431860e-003	-4.458131e-003
2.921121843799439e-004	7.773075e-003	-3.105685e-003
2.925076921924439e-004	8.091092e-003	-1.753256e-003
2.929032000049439e-004	8.385912e-003	-4.008427e-004
2.932987078174439e-004	8.657534e-003	9.515543e-004
2.936942156299439e-004	8.905960e-003	2.303935e-003
2.940897234424440e-004	9.131188e-003	3.656300e-003
2.944852312549439e-004	9.333219e-003	5.008649e-003
2.954080828174440e-004	9.700579e-003	8.087711e-003
2.963309343799440e-004	9.923941e-003	1.105322e-002
2.972537859424440e-004	9.999989e-003	1.386199e-002
2.981766375049441e-004	9.927595e-003	1.647305e-002
2.990994890674441e-004	9.707834e-003	1.884827e-002
3.000223406299441e-004	9.343968e-003	2.095287e-002
3.009451921924441e-004	8.841397e-003	2.275599e-002
3.018680437549442e-004	8.207583e-003	2.423109e-002
3.027908953174442e-004	7.451934e-003	2.535641e-002
3.037137468799442e-004	6.585666e-003	2.611522e-002
3.046365984424443e-004	5.621640e-003	2.649613e-002
3.055594500049443e-004	4.574165e-003	2.649323e-002
3.064823015674443e-004	3.458790e-003	2.610620e-002
3.074051531299443e-004	2.292071e-003	2.534030e-002
3.083280046924444e-004	1.091329e-003	2.420634e-002
3.092508562549444e-004	-1.256135e-004	2.272047e-002
3.095584734424444e-004	-5.317404e-004	2.215053e-002
3.104813250049444e-004	-1.742179e-003	2.022947e-002
3.114041765674445e-004	-2.926757e-003	1.801371e-002
3.123270281299445e-004	-4.067889e-003	1.553526e-002
3.132498796924445e-004	-5.148636e-003	1.282998e-002
3.144803484424446e-004	-6.468132e-003	8.938296e-003
3.147879656299446e-004	-6.772627e-003	7.925871e-003
3.150000000000000e-004	-6.976029e-003	7.221667e-003
